PrescriberID,qAddress,Orders,PlantDate,Plan,Age,latitude,longitude
192614,1500 Mission St,1,02-06-2016 00:00,2016,1,37.77428383,-122.4173368
108700,3024 Pierce St,1,02-01-2015 00:00,2015,2,37.79796484,-122.4389586
187661,1155 04th St,3,21-04-2017 00:00,2017,0,37.77372038,-122.3914012
23729,800X Webster St,4,21-04-2008 00:00,2008,9,37.77832962,-122.4299177
23949,2400X Sacramento St,5,15-10-2014 00:00,2014,3,37.79005233,-122.432788
238924,1362 South Van Ness Ave,1,12-09-2016 00:00,2016,1,37.7513559,-122.4162875
136112,90x Jones St,2,19-11-2005 00:00,2005,12,37.78185331,-122.4121023
45898,,26,06-12-2001 00:00,2001,16,,
251414,10x Jones St,2,19-11-2005 00:00,2005,12,37.78142907,-122.4117819
51496,1350 REVISED Fell St,1,16-03-2005 00:00,2005,12,37.77380965,-122.4401295
211703,248 Lobos St,1,25-04-2017 00:00,2017,0,37.71494044,-122.4608345
251413,10x Jones St,1,19-11-2005 00:00,2005,12,37.78142907,-122.4117819
251406,445 Amazon Ave,1,25-04-2017 00:00,2017,0,37.71582528,-122.4362746
48321,,187,17-07-2002 00:00,2002,15,,
46022,,215,06-12-2001 00:00,2001,16,,
251405,540 LOMBARD ST,1,21-01-2016 12:08,2016,1,37.80317085,-122.4107111
83601,1 Jones St,1,22-04-2008 00:00,2008,9,37.7815547,-122.4121936
251419,39 Jones St,2,14-04-2015 00:00,2015,2,37.78164643,-122.4122686
251418,39 Jones St,1,14-04-2015 00:00,2015,2,37.78164643,-122.4122686
251415,10x Jones St,3,19-11-2005 00:00,2005,12,37.78142907,-122.4117819
238894,1169 South Van Ness Ave,1,01-03-2007 00:00,2007,10,37.75446962,-122.4163486
251421,300X King St,6,30-09-2014 13:37,2014,3,37.77638489,-122.3941373
160371,868 Edinburgh St,3,26-04-2017 00:00,2017,0,37.71592533,-122.4361029
200925,4100 03rd St,3,26-04-2017 00:00,2017,0,37.74003262,-122.3890239
235091,100 Putnam St,1,26-04-2017 00:00,2017,0,37.73806886,-122.4109334
24262,600X Willow St,6,19-11-2004 00:00,2004,13,37.7824786,-122.4280512
14059,1390 Market St,2,26-04-2017 15:10,2017,0,37.77738728,-122.4166236
160369,868 Edinburgh St,1,26-04-2017 00:00,2017,0,37.7159874,-122.4360573
7205,926 Fillmore St,4,05-12-2001 00:00,2001,16,37.77809813,-122.4315687
235090,100 Putnam St,2,26-04-2017 00:00,2017,0,37.73802253,-122.410949
160370,868 Edinburgh St,2,26-04-2017 00:00,2017,0,37.71595683,-122.4360784
8248,1515 Galvez Ave,1,27-04-2017 09:09,2017,0,37.73990157,-122.3865584
248949,1500x Galvez Ave,19,18-03-2017 09:13,2017,0,37.7396845,-122.3858514
238568,1300 Noe St,1,27-04-2017 00:00,2017,0,37.7481035,-122.4316411
221998,171 Liberty St,1,27-04-2017 00:00,2017,0,37.7574213,-122.4249171
14837,1306 McAllister St,1,10-04-2011 00:00,2011,6,37.77845572,-122.4336792
14128,1621 Market St,2,27-04-2017 09:15,2017,0,37.77389992,-122.4206091
14064,1390 Market St,7,27-04-2017 08:26,2017,0,37.77713341,-122.4169372
14063,1390 Market St,6,27-04-2017 08:13,2017,0,37.77717445,-122.416881
45949,,146,06-12-2001 00:00,2001,16,,
232310,1018 Shrader St,1,18-08-2016 00:00,2016,1,37.76529884,-122.4511975
246499,311 Duncan St,1,27-04-2017 00:00,2017,0,37.74599604,-122.4275205
223102,247 28th St,1,27-04-2017 00:00,2017,0,37.74517218,-122.4278798
14130,1629 Market St,2,27-04-2017 09:35,2017,0,37.77362806,-122.4209517
48313,,179,17-07-2002 00:00,2002,15,,
225959,20 Newman St,2,15-09-2005 00:00,2005,12,37.7377989,-122.4183654
6253,1315 Ellis St,3,05-10-2004 00:00,2004,13,37.78287096,-122.4280315
5195,625 Divisadero St,1,29-06-2007 00:00,2007,10,37.77537627,-122.4379827
97943,3003 Jackson St,1,05-12-2011 00:00,2011,6,37.79109659,-122.4447503
164022,101X Downey St,1,28-04-2017 00:00,2017,0,37.76676484,-122.4472636
81845,1421 Pine St,2,28-04-2017 08:33,2017,0,37.7897041,-122.4192746
200447,2573 03rd St,1,23-07-2015 08:55,2015,2,37.75660231,-122.3879735
21995,2585 03rd St,14,05-03-2013 00:00,2013,4,37.75641,-122.3879547
129953,746 Jones St,2,18-08-2016 00:00,2016,1,37.788348,-122.4134152
21992,2585 03rd St,11,05-03-2013 00:00,2013,4,37.75625572,-122.3879244
125462,125 Mason St,3,28-04-2017 00:00,2017,0,37.78490054,-122.409489
29156,450 Jones St,2,19-11-2005 00:00,2005,12,37.78550888,-122.412828
7724,211 Franklin St,1,16-08-2012 00:00,2012,5,37.77651125,-122.4213149
248924,201x Cashmere St,5,29-04-2017 10:39,2017,0,37.73659701,-122.3861916
24631,601 Divisadero St,1,03-04-2013 00:00,2013,4,37.77523321,-122.4379605
48140,,250,17-07-2002 00:00,2002,15,,
11520,101X Jennings St,10,01-05-2017 00:00,2017,0,37.73815825,-122.3785388
80004,881 44th Ave,1,01-05-2017 00:00,2017,0,37.77203044,-122.5046564
3624,100X Cargo Way,60,01-05-2017 15:25,2017,0,37.74272704,-122.3810686
3595,100X Cargo Way,31,01-05-2017 15:04,2017,0,37.74171678,-122.3792856
245468,3290 Mission St,1,29-03-2004 00:00,2004,13,37.74419258,-122.4209031
3631,100X Cargo Way,67,01-05-2017 15:27,2017,0,37.74295978,-122.3814753
3599,100X Cargo Way,35,01-05-2017 15:11,2017,0,37.74185757,-122.3795301
83042,100X Cargo Way,10,01-05-2017 14:52,2017,0,37.74084888,-122.3777527
83036,100X Cargo Way,16,01-05-2017 14:56,2017,0,37.74121562,-122.3783959
83043,100X Cargo Way,9,01-05-2017 14:51,2017,0,37.74081488,-122.3776915
3600,100X Cargo Way,36,01-05-2017 15:14,2017,0,37.74188502,-122.3795772
3621,100X Cargo Way,57,01-05-2017 15:22,2017,0,37.74262514,-122.3808872
9610,1388X Golden Gate Ave,1,01-05-2017 13:42,2017,0,37.77945235,-122.4333574
3617,100X Cargo Way,53,01-05-2017 15:16,2017,0,37.74245402,-122.3805799
22639,1200X Turk St,2,07-04-2005 00:00,2005,12,37.78094539,-122.4291512
108357,250X Pixley St,2,17-12-2014 00:00,2014,3,37.79840913,-122.4366827
8287,1601 Galvez Ave,3,01-05-2017 00:00,2017,0,37.74067948,-122.3879302
3620,100X Cargo Way,56,01-05-2017 15:20,2017,0,37.74259558,-122.3808264
245467,3286 Mission St,1,10-01-2004 00:00,2004,13,37.74425849,-122.4208573
3596,100X Cargo Way,32,01-05-2017 15:07,2017,0,37.74175365,-122.3793466
3641,100X Cargo Way,77,01-05-2017 15:31,2017,0,37.74331929,-122.3820552
48227,,9,17-07-2002 00:00,2002,15,,
83034,100X Cargo Way,18,01-05-2017 14:58,2017,0,37.74128346,-122.3785155
7067,1600 Fell St,1,26-07-2016 00:00,2016,1,37.77326959,-122.4444058
110107,4130 MORAGA ST,1,15-01-2016 00:00,2016,1,37.75488114,-122.5071994
3666,100X Cargo Way,102,02-05-2017 15:06,2017,0,37.74418022,-122.3834005
139390,432 OCTAVIA ST,5,02-05-2017 15:33,2017,0,37.77653007,-122.4243522
3681,100X Cargo Way,117,02-05-2017 15:27,2017,0,37.74473138,-122.3843399
244319,331 Octavia St,2,02-05-2017 16:00,2017,0,37.77538883,-122.4244634
251442,2700x San Jose Ave,2,17-03-2006 00:00,2006,11,37.7144805,-122.4520109
251443,2700x San Jose Ave,1,17-03-2006 00:00,2006,11,37.7144805,-122.4520109
3661,100X Cargo Way,97,02-05-2017 12:21,2017,0,37.7440353,-122.3830999
241326,395 South Van Ness Ave,1,01-03-2007 00:00,2007,10,37.76696779,-122.4175606
244414,261 Octavia St,3,02-05-2017 16:17,2017,0,37.7745738,-122.4242896
52527,123 San Juan Ave,1,28-12-2005 00:00,2005,12,37.72495311,-122.4375226
244318,331 Octavia St,1,02-05-2017 16:08,2017,0,37.77545479,-122.4244749
14853,1351 McAllister St,1,15-12-2005 00:00,2005,12,37.77824033,-122.4342298
3698,401X Cargo Way,3,03-05-2017 11:57,2017,0,37.74534148,-122.3859421
38268,1300 22nd St,4,03-05-2017 00:00,2017,0,37.75764834,-122.3942956
45845,,81,06-12-2001 00:00,2001,16,,
3501,201X Cargo Way,11,03-05-2017 10:19,2017,0,37.74251198,-122.3812022
38279,651 Texas St,8,03-05-2017 00:00,2017,0,37.75804166,-122.3950282
28040,1500 The Embarcadero,8,05-02-2001 00:00,2001,16,37.80447235,-122.402798
29774,1100X Evans Ave,8,03-05-2017 12:44,2017,0,37.73808322,-122.3796181
38267,1300 22nd St,3,03-05-2017 00:00,2017,0,37.75764531,-122.394355
188687,1300 Evans Ave,30,18-03-2017 12:53,2017,0,37.73941732,-122.3818204
38275,651 Texas St,3,03-05-2017 00:00,2017,0,37.75779915,-122.394786
251459,651 Texas St,2,03-05-2017 00:00,2017,0,,
251458,651 Texas St,1,03-05-2017 00:00,2017,0,,
188688,1300 Evans Ave,37,18-03-2017 14:16,2017,0,37.73964682,-122.3822239
188691,1300 Evans Ave,45,18-03-2017 14:26,2017,0,37.74031431,-122.3833944
38277,651 Texas St,5,03-05-2017 00:00,2017,0,37.75791687,-122.3949031
223094,1625 Alabama St,1,22-05-2001 00:00,2001,16,37.74664083,-122.4104908
44040,2504 Jackson St,1,30-11-2012 00:00,2012,5,37.79227396,-122.4366448
188692,1300 Evans Ave,46,18-03-2017 14:33,2017,0,37.74034991,-122.3834547
6454,1199 Evans Ave,8,03-05-2017 14:46,2017,0,37.73834582,-122.3804924
6430,1100X Evans Ave,12,03-05-2017 12:48,2017,0,37.73821655,-122.3798558
38281,660 Mississippi St,2,03-05-2017 00:00,2017,0,37.75805113,-122.3942662
188690,1300 Evans Ave,44,18-03-2017 14:23,2017,0,37.74027744,-122.3833253
187771,1515 Galvez Ave,2,03-05-2017 14:59,2017,0,37.73986697,-122.3864933
240384,65 Hermann St,2,04-05-2017 00:00,2017,0,37.77068074,-122.4261196
190438,1350 Evans Ave,4,18-03-2017 11:59,2017,0,37.74074214,-122.3841549
112361,561X Folsom St,1,16-11-2015 00:00,2015,2,37.78596052,-122.3961753
190439,1350 Evans Ave,6,18-03-2017 11:54,2017,0,37.7408108,-122.3842722
238923,1358 South Van Ness Ave,2,01-03-2007 00:00,2007,10,37.75141042,-122.4162944
190143,1200 Fairfax Ave,7,18-03-2017 10:47,2017,0,37.73843906,-122.3819094
5198,635 Divisadero St,1,17-12-2001 00:00,2001,16,37.77552061,-122.438016
251470,194 Sweeny St,1,04-05-2017 00:00,2017,0,37.73259894,-122.4093097
12891,255X Larch St,1,25-03-2005 00:00,2005,12,37.78228343,-122.4216256
11089,1900 Hyde St,1,10-09-2007 00:00,2007,10,37.7983882,-122.4187981
44727,1234 Ortega St,1,05-05-2017 00:00,2017,0,37.75242701,-122.4770167
218931,1353 04th Ave,1,05-05-2017 00:00,2017,0,37.76330112,-122.4609749
44628,,156,29-04-2001 00:00,2001,16,,
182646,1234 Ortega St,2,05-05-2017 00:00,2017,0,37.75242829,-122.4770861
103805,98X Hemlock St,3,01-11-2009 00:00,2009,8,37.78734994,-122.4197334
187690,876 Treat Ave,1,08-05-2017 00:00,2017,0,37.75614957,-122.4134529
242526,1922 Folsom St,1,21-05-2007 00:00,2007,10,37.76653527,-122.4155275
251333,1245 South Van Ness Ave,7,08-05-2017 00:00,2017,0,37.75339647,-122.4162536
108487,1 Rausch St,2,22-02-2017 00:00,2017,0,37.77695123,-122.4102443
108486,1 Rausch St,1,22-02-2017 00:00,2017,0,37.77691988,-122.4101992
31791,186 Alpine Ter,1,08-05-2017 00:00,2017,0,37.76747858,-122.4373828
225915,1115 York St,1,08-05-2017 00:00,2017,0,37.75385797,-122.4082238
61532,347 15th Ave,1,08-05-2017 00:00,2017,0,37.78157596,-122.474125
156622,1245 South Van Ness Ave,5,08-05-2017 00:00,2017,0,37.75324055,-122.4162402
242003,920 Shotwell St,2,08-05-2017 00:00,2017,0,37.75333926,-122.4153248
238460,52 Pierce St,1,08-05-2017 00:00,2017,0,37.76992812,-122.4333006
166073,920X Shotwell St,1,08-05-2017 00:00,2017,0,37.75323501,-122.4161628
108488,1 Rausch St,3,22-02-2017 00:00,2017,0,37.77700289,-122.4103081
242525,1916 Folsom St,1,21-05-2007 00:00,2007,10,37.76660361,-122.4155336
251332,920X Shotwell St,3,08-05-2017 00:00,2017,0,37.75323501,-122.4161628
4132,3550 Cesar Chavez St,3,09-05-2017 00:00,2017,0,37.7482181,-122.4206692
231178,3298 Cesar Chavez St,1,09-05-2017 00:00,2017,0,37.74833567,-122.4155151
231193,3400 Cesar Chavez St,2,09-05-2017 00:00,2017,0,37.74827265,-122.4184313
231175,3100 Cesar Chavez St,1,09-05-2017 00:00,2017,0,37.74840693,-122.4116844
235428,2869 Cesar Chavez St,1,09-12-2016 00:00,2016,1,37.74852686,-122.4071305
234575,2990 Cesar Chavez St,1,09-12-2016 00:00,2016,1,37.74845965,-122.4093071
234571,2892 Cesar Chavez St,1,09-05-2017 00:00,2017,0,37.74864385,-122.4075151
87727,2238X Van Ness Ave,5,25-01-2008 00:00,2008,9,37.79634364,-122.4235188
6921,425 Fell St,1,09-06-2010 00:00,2010,7,37.7756164,-122.4248576
213163,142 Granada Ave,1,09-05-2017 00:00,2017,0,37.72086227,-122.45709
4080,3200X Cesar Chavez St,4,09-05-2017 00:00,2017,0,37.74835479,-122.4141205
92967,3022 Clay St,1,23-11-2016 00:00,2016,1,37.78959205,-122.4435442
231172,2968 Cesar Chavez St,1,09-12-2016 00:00,2016,1,37.74846456,-122.4091334
131728,2951 Buchanan St,4,10-05-2017 00:00,2017,0,37.79715578,-122.4322127
41265,2929 Webster St,1,10-05-2017 00:00,2017,0,37.79777819,-122.4340292
132224,3720 Sacramento St,1,10-05-2017 00:00,2017,0,37.78735037,-122.4540579
108251,2342 Washington St,1,11-12-2014 00:00,2014,3,37.79197313,-122.4318501
250499,540 El Camino Del Mar,2,10-05-2017 00:00,2017,0,37.78769644,-122.4892089
187633,148 28th Ave,1,10-05-2017 00:00,2017,0,37.78660799,-122.4882876
173636,2590 Pacific Ave,2,11-05-2017 00:00,2017,0,37.79305681,-122.4378592
173635,2590 Pacific Ave,1,11-05-2017 00:00,2017,0,37.79305681,-122.4378592
125405,2500X Pierce St,3,11-05-2017 00:00,2017,0,37.79329443,-122.4380155
81793,435 Hayes St,2,17-04-2004 00:00,2004,13,37.77674778,-122.4235933
121635,506 11th Ave,1,11-05-2017 00:00,2017,0,37.77866071,-122.4693237
10189,1153 Guerrero St,1,11-05-2017 00:00,2017,0,37.75265138,-122.4228316
97285,2321 Webster St,3,04-11-2014 00:00,2014,3,37.79247431,-122.4330152
8105,780 Fulton St,2,15-12-2005 00:00,2005,12,37.7780421,-122.4295018
183693,1341 42nd Ave,7,05-05-2017 00:00,2017,0,37.76141118,-122.5017835
250572,600 Parker Ave,9,15-05-2017 00:00,2017,0,37.77655639,-122.4529766
251532,2100X 20th St,4,15-05-2017 00:00,2017,0,,
183692,1341 42nd Ave,6,05-05-2017 00:00,2017,0,37.76145304,-122.5017822
251531,2100X 20th St,2,15-05-2017 00:00,2017,0,,
29683,1900X Van Ness Ave,6,11-02-2012 00:00,2012,5,37.79373905,-122.4230223
116632,2332 Anza St,1,15-05-2017 00:00,2017,0,37.77875804,-122.4733292
108699,2956 Scott St,1,02-01-2015 00:00,2015,2,37.79709889,-122.4404826
122808,1830 17th St,2,15-05-2017 00:00,2017,0,37.76488931,-122.4019978
183694,1341 42nd Ave,8,05-05-2017 00:00,2017,0,37.76135211,-122.5017754
14313,2190X Market St,7,01-05-2017 00:00,2017,0,37.76622817,-122.430779
183696,1341 42nd Ave,10,05-05-2017 00:00,2017,0,37.76124688,-122.5017629
120316,330 23rd Ave,2,15-05-2017 00:00,2017,0,37.78152106,-122.4826102
183690,1341 42nd Ave,4,05-05-2017 00:00,2017,0,37.76156357,-122.5017916
48339,,156,17-07-2002 00:00,2002,15,,
183699,1341 42nd Ave,13,05-05-2017 00:00,2017,0,37.76111932,-122.5017524
228663,4235 19th St,6,23-06-2015 07:36,2015,2,37.7591489,-122.4362866
196745,1201X 08th St,1,21-05-2002 00:00,2002,15,37.76642793,-122.3991775
183691,1341 42nd Ave,5,05-05-2017 00:00,2017,0,37.76150444,-122.5017868
183687,1341 42nd Ave,1,05-05-2017 00:00,2017,0,37.76172041,-122.5018031
14312,2190X Market St,6,01-05-2017 00:00,2017,0,37.76628681,-122.4307082
251534,1818 42nd Ave,1,16-05-2017 00:00,2017,0,37.75273002,-122.5009291
229286,301 Dolores St,1,06-01-2009 00:00,2009,8,37.76426083,-122.4261947
139887,1575 TURK ST,5,19-01-2001 00:00,2001,16,37.78011903,-122.4345218
184625,1762 Lower Great Hwy,1,17-05-2017 00:00,2017,0,37.75350048,-122.5084459
251538,1746 Great Hwy,1,27-10-2001 00:00,2001,16,37.75376833,-122.5083609
210473,855 Lincoln Way,1,26-09-2016 00:00,2016,1,37.7658031,-122.4672289
23922,1700X Webster St,4,21-04-2008 00:00,2008,9,37.78677328,-122.4316502
51149,1600X North Point St,2,28-07-2004 00:00,2004,13,37.80406777,-122.4337717
233542,660 Clipper St,9,19-05-2017 00:00,2017,0,37.74874182,-122.4392507
115988,499 Jackson St,3,09-06-2016 00:00,2016,1,37.79639951,-122.4032554
233540,660 Clipper St,3,19-05-2017 00:00,2017,0,37.74874665,-122.4389381
28091,550 Divisadero St,1,06-05-2002 00:00,2002,15,37.77472717,-122.4376271
110535,100X ASHBURY ST,3,21-04-2015 16:52,2015,2,37.77419769,-122.4477838
103663,350X Hickory St,2,07-06-2013 00:00,2013,4,,
213442,2455 14th Ave,1,05-07-2002 00:00,2002,15,37.7423147,-122.4702468
110536,100X ASHBURY ST,4,29-05-2015 14:12,2015,2,37.77419769,-122.4477838
44884,,157,25-04-2001 00:00,2001,16,,
223929,610 Clipper St,3,19-05-2017 00:00,2017,0,37.74874472,-122.4385852
220995,610 Clipper St,4,19-05-2017 00:00,2017,0,37.74874955,-122.438788
233541,660 Clipper St,7,19-05-2017 00:00,2017,0,37.74874182,-122.4391518
45972,,119,06-12-2001 00:00,2001,16,,
243955,80 South Van Ness Ave,1,14-07-2004 00:00,2004,13,37.77380455,-122.4190281
243952,10 South Van Ness Ave,5,14-07-2004 00:00,2004,13,37.77417616,-122.4191543
243950,10 South Van Ness Ave,3,14-07-2004 00:00,2004,13,37.77441185,-122.4192223
243951,10 South Van Ness Ave,4,14-07-2004 00:00,2004,13,37.77428249,-122.4191848
243948,10 South Van Ness Ave,1,14-07-2004 00:00,2004,13,37.77461574,-122.4192888
243949,10 South Van Ness Ave,2,14-07-2004 00:00,2004,13,37.77449516,-122.4192514
243954,10 South Van Ness Ave,7,14-07-2004 00:00,2004,13,37.77391746,-122.4190572
44588,,116,29-04-2001 00:00,2001,16,,
103937,2300 Mason St,1,24-06-2013 00:00,2013,4,37.80483419,-122.4132979
44561,,14,29-04-2001 00:00,2001,16,,
243953,10 South Van Ness Ave,6,14-07-2004 00:00,2004,13,37.77401612,-122.4190975
251472,11 Hiliritas Ave,1,22-05-2017 00:00,2017,0,37.73770916,-122.4370074
107781,3155 Scott St,4,24-10-2014 00:00,2014,3,37.79891726,-122.4410089
167009,3865 18th St,1,23-05-2017 00:00,2017,0,37.761132,-122.4297662
237042,2627 21st St,1,23-05-2017 00:00,2017,0,37.75767269,-122.4073583
28720,1881 Bush St,1,02-01-2003 00:00,2003,14,37.78758997,-122.4283607
210622,1386 09th Ave,1,23-05-2017 00:00,2017,0,37.76246839,-122.4661097
251589,339 Crescent Ave,1,23-05-2017 00:00,2017,0,37.73499618,-122.4178819
106910,3536 Jackson St,1,23-10-2014 00:00,2014,3,37.79019152,-122.4530176
29772,1329 Columbus Ave,1,22-08-2006 00:00,2006,11,37.80648046,-122.419272
220490,3040 24th St,1,26-12-2012 00:00,2012,5,37.75265016,-122.4126766
143015,968 COLUMBUS AVE,3,13-09-2016 07:32,2016,1,37.80317122,-122.4141701
45051,2243 26th Ave,1,08-05-2001 00:00,2001,16,37.74564016,-122.483468
23896,1581 Webster St,3,24-05-2017 00:00,2017,0,37.78520322,-122.4315095
45715,475 Hampshire St,1,24-05-2017 00:00,2017,0,37.76336936,-122.4082349
5343,180 Dolores St,1,24-10-2014 14:20,2014,3,37.76665728,-122.4267315
63351,3020 Clay St,1,24-05-2017 00:00,2017,0,37.7896089,-122.4434081
9458,800X Golden Gate Ave,14,15-12-2005 00:00,2005,12,37.78054951,-122.4249663
4669,600X Columbus Ave,4,25-06-2014 00:00,2014,3,37.80097039,-122.4111423
13014,412 Lombard St,1,01-11-2016 14:25,2016,1,37.80345561,-122.4084157
102430,200 06th St,2,25-05-2017 00:00,2017,0,37.77949624,-122.4070285
102429,200 06th St,1,25-05-2017 00:00,2017,0,37.77953574,-122.4070766
88497,1701 Lane St,3,18-07-2008 00:00,2008,9,37.73141335,-122.3901481
88501,1599 Revere Ave,2,18-07-2008 00:00,2008,9,37.73148935,-122.3900429
15770,4770 Mission St,3,29-06-2007 00:00,2007,10,37.72170382,-122.4371687
199504,1009 Howard St,2,25-05-2017 00:00,2017,0,37.77955586,-122.4072237
199503,1009 Howard St,1,25-05-2017 00:00,2017,0,37.77953425,-122.4072548
23357,1300X Van Ness Ave,2,26-05-2017 00:00,2017,0,37.78789065,-122.4216436
13267,2460 Lombard St,4,22-06-2016 14:09,2016,1,37.79918378,-122.4421294
120803,711 20th Ave,1,30-05-2017 00:00,2017,0,37.77442504,-122.4790347
251478,2x Virginia Ave,2,21-02-2004 00:00,2004,13,37.7429562,-122.4213806
251474,151 32nd Ave,2,30-05-2017 00:00,2017,0,37.78501121,-122.4933778
13884,1025 Market St,2,30-05-2017 00:00,2017,0,37.78158139,-122.4108676
251475,151 32nd Ave,3,30-05-2017 00:00,2017,0,37.78501121,-122.4933778
108698,2922 Lyon St,1,02-01-2015 00:00,2015,2,37.79789036,-122.4471314
42640,1651 Union St,10,25-09-2015 14:08,2015,2,37.7982497,-122.4258307
237552,102 Hancock St,2,30-05-2017 00:00,2017,0,37.76039951,-122.4307552
123453,713 02nd Ave,1,30-05-2017 00:00,2017,0,37.77523436,-122.459682
239730,1709 Castro St,4,30-05-2017 00:00,2017,0,37.74793289,-122.4336682
251429,1345 Noe St,1,30-05-2017 00:00,2017,0,37.74756512,-122.431321
237551,102 Hancock St,1,30-05-2017 00:00,2017,0,37.76040955,-122.4306894
233792,628 Waller St,1,30-05-2017 00:00,2017,0,37.7707509,-122.4341174
251473,151 32nd Ave,1,30-05-2017 00:00,2017,0,37.78501121,-122.4933778
233361,28 Camp St,1,30-05-2017 00:00,2017,0,37.76405861,-122.4233516
251394,203 Corbett Ave,1,30-05-2017 00:00,2017,0,37.76163573,-122.442804
23787,1100X Webster St,2,21-04-2008 00:00,2008,9,37.78103341,-122.4304805
112197,2570 Jackson St,1,16-07-2015 00:00,2015,2,37.79217565,-122.4373993
247340,307 Steiner St,1,31-05-2017 00:00,2017,0,37.77229493,-122.4322459
28362,3467 Mission St,1,29-03-2004 00:00,2004,13,37.74135237,-122.4225018
33168,2221 TARAVAL ST,1,01-06-2017 00:00,2017,0,37.74227783,-122.4900576
45968,,155,06-12-2001 00:00,2001,16,,
108696,3219 Laguna St,1,02-01-2015 00:00,2015,2,37.80081259,-122.4312655
214663,427 Kirkham St,1,01-06-2017 00:00,2017,0,37.76026326,-122.4654906
108703,2436 Greenwich St,1,02-01-2015 00:00,2015,2,37.79852117,-122.4397808
26629,1099X Bay Shore Blvd,2,02-06-2017 00:00,2017,0,37.7308861,-122.4034207
81999,1150 Francisco St,2,04-06-2008 00:00,2008,9,37.80344881,-122.4235884
29783,2000X Van Ness Ave,4,18-04-2008 00:00,2008,9,37.79440641,-122.4231608
241305,697 South Van Ness Ave,1,01-03-2007 00:00,2007,10,37.76210586,-122.4170864
251700,1560 Sanchez St,1,05-06-2017 00:00,2017,0,37.74408823,-122.4290963
251699,1230 Chestnut St,3,05-06-2017 00:00,2017,0,37.80247763,-122.423621
44554,,41,29-04-2001 00:00,2001,16,,
172747,1230 Chestnut St,2,05-06-2017 00:00,2017,0,37.80251886,-122.4233486
251708,239 10th St,2,27-12-2005 00:00,2005,12,37.77351077,-122.4135426
172746,1230 Chestnut St,1,05-06-2017 00:00,2017,0,37.80252597,-122.4232931
71427,1852 Stockton St,1,06-06-2017 00:00,2017,0,37.80299731,-122.4096135
137922,1901 WEBSTER ST,1,06-06-2017 00:00,2017,0,37.78843743,-122.4321501
38862,1551 22nd Ave,1,06-06-2017 00:00,2017,0,37.75873601,-122.4800989
251724,1630 Clay St,1,06-06-2017 00:00,2017,0,37.79258063,-122.4199374
224880,691 Chenery St,1,19-10-2016 00:00,2016,1,37.73444335,-122.4336663
28370,1201 Divisadero St,1,15-02-2005 00:00,2005,12,37.78078377,-122.4390594
44431,859 Prague St,8,23-03-2001 00:00,2001,16,37.71049658,-122.4340875
